 0.10000	  100000
 0.11000	   99889
 0.12000	   99797
 0.13000	   99695
 0.14000	   99591
 0.15000	   99488
 0.16000	   99390
 0.17000	   99298
 0.18000	   99213
 0.19000	   99115
 0.20000	   99015
 0.21000	   98932
 0.22000	   98845
 0.23000	   98738
 0.24000	   98639
 0.25000	   98539
 0.26000	   98429
 0.27000	   98315
 0.28000	   98221
 0.29000	   98112
 0.30000	   98016
 0.31000	   97885
 0.32000	   97768
 0.33000	   97676
 0.34000	   97585
 0.35000	   97497
 0.36000	   97401
 0.37000	   97296
 0.38000	   97208
 0.39000	   97094
 0.40000	   96988
 0.41000	   96892
 0.42000	   96801
 0.43000	   96705
 0.44000	   96597
 0.45000	   96496
 0.46000	   96395
 0.47000	   96292
 0.48000	   96193
 0.49000	   96094
 0.50000	   96008
 0.51000	   95895
 0.52000	   95785
 0.53000	   95697
 0.54000	   95597
 0.55000	   95506
 0.56000	   95411
 0.57000	   95315
 0.58000	   95210
 0.59000	   95121
 0.60000	   95032
 0.61000	   94933
 0.62000	   94853
 0.63000	   94738
 0.64000	   94663
 0.65000	   94574
 0.66000	   94489
 0.67000	   94377
 0.68000	   94259
 0.69000	   94166
 0.70000	   94069
 0.71000	   93964
 0.72000	   93885
 0.73000	   93789
 0.74000	   93700
 0.75000	   93617
 0.76000	   93539
 0.77000	   93446
 0.78000	   93352
 0.79000	   93248
 0.80000	   93146
 0.81000	   93028
 0.82000	   92930
 0.83000	   92848
 0.84000	   92762
 0.85000	   92676
 0.86000	   92584
 0.87000	   92482
 0.88000	   92395
 0.89000	   92319
 0.90000	   92227
 0.91000	   92148
 0.92000	   92052
 0.93000	   91945
 0.94000	   91845
 0.95000	   91767
 0.96000	   91669
 0.97000	   91582
 0.98000	   91491
 0.99000	   91406
 1.00000	   91299
 1.01000	   91215
 1.02000	   91118
 1.03000	   91024
 1.04000	   90932
 1.05000	   90851
 1.06000	   90756
 1.07000	   90655
 1.08000	   90563
 1.09000	   90459
 1.10000	   90382
