 1.10000	    34.42872	    35.41297	   194.84775
 1.10000	   124.29603	   113.49937	   131.83389
 1.10000	   124.29926	   111.86861	   131.55663
 1.10000	   123.60841	   109.68904	   130.57343
 1.10000	   123.44280	   109.65253	   130.49083
 1.10000	   123.66220	   109.48960	   130.83031
 1.10000	   118.48553	   132.83067	   121.43066
 1.10000	   188.47270	    90.95393	   143.59645
 1.10000	   123.72969	   109.54158	   130.37502
 1.10000	   124.24716	   112.11012	   131.38791
 1.10000	   124.30687	   121.28176	   133.56316
 1.10000	    21.60608	   136.43449	   110.42931
 1.10000	   124.65324	   112.11990	   131.24329
 1.10000	   124.69485	   111.86065	   131.39174
 1.10000	   124.14465	   112.51472	   131.61761
 1.10000	   124.52330	   118.79285	   133.04924
 1.10000	    94.27229	   195.42865	   184.85359
 1.10000	   123.69563	   108.86483	   130.63980
 1.10000	   122.41615	   107.22536	   129.68988
 1.10000	   197.92157	   183.44331	   229.46005
 1.10000	   121.96896	   107.84694	   129.89038
 1.10000	   123.80460	   109.56063	   130.61571
 1.10000	   119.82004	   129.12260	   129.73958
 1.10000	   117.17073	    95.75363	   125.51086
 1.10000	   124.32561	   111.81190	   131.68472
 1.10000	   119.85120	   102.55407	   126.91137
 1.10000	   124.93576	   113.32545	   132.20937
 1.10000	   123.29566	   109.59939	   130.48192
 1.10000	   160.72255	   161.44450	    24.90075
 1.10000	   139.93031	   194.46220	   134.31923
 1.10000	   133.53513	   133.56544	   102.72258
 1.10000	   123.43374	   109.14771	   130.97328
 1.10000	   124.58957	   121.68237	   133.52699
 1.10000	   125.30744	   115.15405	   132.50488
 1.10000	   124.28601	   113.88689	   132.04564
 1.10000	   124.16100	   112.34998	   131.55254
 1.10000	   124.37778	   111.83250	   131.61574
 1.10000	   123.55785	   109.06537	   130.94766
 1.10000	   124.42760	   112.94808	   131.50133
 1.10000	   124.22977	   111.89512	   131.66800
 1.10000	   124.59151	   111.78370	   131.47499
 1.10000	   124.72044	   117.04034	   133.03496
 1.10000	   123.85516	   109.51947	   130.53069
 1.10000	   228.86530	    33.83076	   153.28944
 1.10000	   123.58558	   109.55955	   130.32031
 1.10000	   124.95134	   115.85116	   133.22517
 1.10000	   124.56784	   111.80322	   131.41975
 1.10000	   124.30217	   112.80331	   131.50725
 1.10000	   120.61639	   126.95652	   132.10777
 1.10000	   124.10281	   112.20009	   131.61856
 1.10000	   123.59374	   109.48270	   130.92313
 1.10000	   159.70111	    78.56468	   180.01196
 1.10000	   124.62104	   111.85143	   131.36829
 1.10000	   124.80486	   111.87392	   131.56938
 1.10000	   124.69804	   114.90471	   132.17931
 1.10000	   118.50417	   131.68166	   125.81989
 1.10000	   123.64588	   109.10605	   130.94177
 1.10000	   124.47223	   111.93035	   131.30899
 1.10000	   124.69630	   112.03500	   132.05875
 1.10000	   117.81290	    96.09476	   125.34934
 1.10000	   118.25645	   100.99975	   126.02159
 1.10000	   123.41525	   109.53915	   130.87329
 1.10000	   124.89056	   111.99827	   131.71165
 1.10000	   123.72266	   109.34750	   130.88515
 1.10000	   124.54806	   112.03407	   132.02704
 1.10000	   124.59010	   111.86387	   131.49294
 1.10000	   123.41703	   109.22108	   130.09270
 1.10000	   124.55554	   112.00355	   131.94392
 1.10000	   232.82875	    96.06821	    36.41376
 1.10000	   120.30035	   104.86062	   128.43233
 1.10000	   124.22741	   123.00485	   133.56403
 1.10000	   123.56416	   109.62059	   130.75938
 1.10000	   125.29490	   119.14185	   133.08163
 1.10000	   124.42154	   111.91733	   131.35440
 1.10000	   134.18364	   134.19176	   101.58211
 1.10000	   123.20276	   109.31635	   130.19522
 1.10000	   124.41026	   111.80878	   131.44666
 1.10000	   225.70485	    93.64774	   230.93948
 1.10000	   124.59518	   112.11951	   131.26689
 1.10000	    78.56787	    84.48778	    79.38386
 1.10000	   124.99532	   114.70835	   132.23167
 1.10000	   124.58952	   112.37547	   131.26309
 1.10000	   119.75516	   102.51920	   126.81586
 1.10000	   124.21311	   113.75160	   132.45641
 1.10000	   123.47723	   109.64825	   130.73071
 1.10000	   123.79890	   108.95696	   130.56300
 1.10000	   123.94389	   109.28053	   130.60184
 1.10000	   123.73515	   109.66327	   130.58713
