 1.10000	536.60015869	219.50427246	  2.63579607	536.75079346	219.45674133	  1.14413357	           0	           0
 1.10000	109.35184479	570.89501953	538.34167480	110.15183258	570.00622559	537.43609619	           0	           0
 1.10000	176.93751526	266.41903687	312.54556274	178.31455994	266.65917969	313.08969116	           0	           0
 1.10000	 47.28968811	 41.18960190	 31.03050804	 47.57032394	 40.99428940	 32.49102020	           0	           0
 1.10000	558.89550781	247.12625122	229.33561707	558.71795654	247.10720825	230.82495117	           0	           0
 1.10000	238.11598206	704.74316406	192.42117310	238.74140930	705.72955322	191.47996521	           0	           0
 1.10000	305.69836426	708.86181641	482.38162231	305.20852661	707.91485596	481.32647705	           0	           0
 1.10000	222.90281677	183.41143799	349.24984741	222.19342041	183.21884155	350.55737305	           0	           0
 1.10000	269.72506714	151.39947510	677.57147217	269.63134766	151.43640137	679.06811523	           0	           0
 1.10000	408.57702637	542.89624023	260.14514160	408.03735352	543.20300293	258.77960205	           0	           0
 1.10000	271.19158936	282.40664673	198.90254211	272.45819092	281.72320557	198.47985840	           0	           0
 1.10000	131.36730957	620.23028564	320.90338135	131.39636230	620.17504883	322.40206909	           0	           0
 1.10000	 88.76725769	225.58563232	496.40045166	 90.02846527	225.32571411	495.63116455	           0	           0
 1.10000	368.26605225	 37.69056702	642.65136719	368.45455933	 37.91706467	641.18060303	           0	           0
 1.10000	150.74717712	438.52999878	389.38647461	152.01565552	439.11297607	388.83776855	           0	           0
 1.10000	280.46279907	568.81652832	202.58511353	280.92117310	568.57073975	201.17817688	           0	           0
 1.10000	 54.84814072	635.25000000	417.45336914	 53.57253265	635.02929688	416.69567871	           0	           0
 1.10000	 16.67521858	302.88711548	397.86972046	 15.89948082	301.82684326	397.14578247	           0	           0
 1.10000	406.74530029	478.02813721	208.25044250	406.56649780	478.12927246	209.73631287	           0	           0
 1.10000	108.77341461	622.95007324	110.58540344	107.49813843	623.67413330	110.90065765	           0	           0
 1.10000	138.05114746	198.49630737	546.33685303	137.65527344	198.11103821	544.94226074	           0	           0
 1.10000	114.47644043	299.95916748	222.90824890	114.32244110	298.50503540	222.57394409	           0	           0
 1.10000	 58.79571533	383.64178467	450.84820557	 59.67488861	384.79852295	450.47540283	           0	           0
 1.10000	139.55293274	405.78067017	582.12811279	140.94364929	405.94296265	582.66625977	           0	           0
 1.10000	377.62893677	613.04498291	523.18609619	377.27722168	612.16772461	524.35089111	           0	           0
 1.10000	208.15576172	 38.14176178	591.91784668	207.77305603	 38.03037643	590.47180176	           0	           0
