 0.10000	  100000
 0.11000	   99832
 0.12000	   99701
 0.13000	   99580
 0.14000	   99477
 0.15000	   99372
 0.16000	   99274
 0.17000	   99200
 0.18000	   99123
 0.19000	   99049
 0.20000	   98968
 0.21000	   98908
 0.22000	   98839
 0.23000	   98769
 0.24000	   98688
 0.25000	   98624
 0.26000	   98561
 0.27000	   98497
 0.28000	   98414
 0.29000	   98342
 0.30000	   98284
 0.31000	   98227
 0.32000	   98172
 0.33000	   98110
 0.34000	   98053
 0.35000	   98002
 0.36000	   97927
 0.37000	   97869
 0.38000	   97804
 0.39000	   97729
 0.40000	   97672
 0.41000	   97615
 0.42000	   97565
 0.43000	   97497
 0.44000	   97441
 0.45000	   97389
 0.46000	   97340
 0.47000	   97280
 0.48000	   97226
 0.49000	   97171
 0.50000	   97119
 0.51000	   97065
 0.52000	   97013
 0.53000	   96958
 0.54000	   96903
 0.55000	   96857
 0.56000	   96798
 0.57000	   96753
 0.58000	   96691
 0.59000	   96637
 0.60000	   96587
 0.61000	   96543
 0.62000	   96479
 0.63000	   96420
 0.64000	   96356
 0.65000	   96302
 0.66000	   96253
 0.67000	   96206
 0.68000	   96151
 0.69000	   96101
 0.70000	   96040
 0.71000	   95979
 0.72000	   95931
 0.73000	   95878
 0.74000	   95827
 0.75000	   95770
 0.76000	   95729
 0.77000	   95670
 0.78000	   95618
 0.79000	   95566
 0.80000	   95524
 0.81000	   95473
 0.82000	   95427
 0.83000	   95370
 0.84000	   95328
 0.85000	   95283
 0.86000	   95224
 0.87000	   95161
 0.88000	   95113
 0.89000	   95053
 0.90000	   95002
 0.91000	   94940
 0.92000	   94895
 0.93000	   94845
 0.94000	   94795
 0.95000	   94762
 0.96000	   94702
 0.97000	   94646
 0.98000	   94604
 0.99000	   94562
 1.00000	   94518
 1.01000	   94467
 1.02000	   94422
 1.03000	   94364
 1.04000	   94316
 1.05000	   94265
 1.06000	   94219
 1.07000	   94172
 1.08000	   94125
 1.09000	   94073
 1.10000	   94032
