 3.35000	 75.27008057	 73.73121643	 75.81970215	 74.19906616	 73.49341583	 74.79676819	           0	           2
 3.35000	 73.99295044	 74.12540436	 75.57110596	 74.58787537	 75.25225067	 76.36248016	          -1	           3
 3.35000	 75.47062683	 75.08075714	 76.39905548	 75.96252441	 74.17229462	 75.31151581	          -2	           4
 3.35000	 75.29839325	 75.50707245	 75.09774780	 74.70849609	 74.24954224	 74.53149414	          -3	           5
 3.35000	 74.33528900	 75.97786713	 75.72222900	 75.79925537	 75.85191345	 76.02381897	          -4	           6
 3.35000	 76.10675049	 76.09895325	 75.14649963	 76.34234619	 74.69326782	 74.67904663	          -5	           7
 3.35000	 75.47990417	 75.11019135	 73.68101501	 75.65998077	 73.87470245	 74.51236725	          -6	           8
 3.35000	 73.86146545	 74.47548676	 74.22659302	 74.69497681	 75.68527222	 73.92378998	          -7	           9
 3.35000	 75.63477325	 75.95440674	 73.97232056	 75.07160950	 76.57083893	 75.21846008	          -8	          10
 3.35000	 73.74431610	 74.83685303	 75.05300140	 74.39645386	 76.12820435	 74.65659332	          -9	           0
