 0.10000	  1.12462783	 42.19361496	 53.61404037	  2.27077937	 41.39010239	 53.07496262	           0	           2
 0.10000	  2.62538815	 41.02523422	 52.33273315	  2.22234368	 40.91693115	 50.89212418	          -1	           3
 0.10000	  2.41149735	 40.87935638	 50.01358032	  3.28575516	 40.97030258	 48.79859543	          -2	           4
 0.10000	  3.82514000	 40.89691162	 48.08327866	  4.78921652	 40.55272293	 46.98777771	          -3	           5
 0.10000	  5.39260960	 40.49991226	 46.32405090	  6.42586756	 40.61282349	 45.24356079	          -4	           6
 0.10000	  7.02343512	 40.81523895	 44.60365677	  7.91772604	 41.49390793	 43.60973358	          -5	           7
 0.10000	  8.54997349	 41.49341583	 42.97080612	  9.56180477	 40.84577560	 42.07361984	          -6	           8
 0.10000	 10.08597279	 40.47748947	 41.44337463	 10.74161243	 39.78073120	 40.28895187	          -7	           9
 0.10000	 11.31337070	 39.51770782	 39.64741135	 12.48248196	 39.38694382	 38.71768951	          -8	          10
 0.10000	 13.15837383	 39.18126297	 38.16176605	 14.16864204	 38.71184158	 37.15784836	          -9	          11
 0.10000	 14.97479916	 38.33723450	 37.02080536	 16.16714287	 37.68883896	 37.65894318	         -10	          12
 0.10000	 16.99841881	 37.52743149	 37.96250534	 18.40684128	 37.57794189	 38.47555161	         -11	          13
 0.10000	 19.21278954	 37.95145416	 38.61796570	 20.15971756	 39.11038589	 38.51953888	         -12	          14
 0.10000	 20.94215584	 39.55430603	 38.52501297	 22.40716362	 39.86948776	 38.58684158	         -13	          15
 0.10000	 23.27345085	 40.10919571	 38.62466431	 24.66587257	 40.66664124	 38.62966537	         -14	          16
 0.10000	 25.52011108	 40.49240112	 38.85221100	 26.39446068	 39.46718216	 39.51113129	         -15	          17
 0.10000	 27.09384918	 38.91416168	 39.63238907	 28.25762177	 37.99848557	 39.39386749	         -16	          18
 0.10000	 29.11534691	 37.79233170	 39.21635056	 30.57412338	 37.96990585	 38.91592026	         -17	          19
 0.10000	 31.21061897	 38.48862457	 38.54768753	 31.40500259	 39.78945160	 37.82669830	         -18	          20
 0.10000	 31.83322716	 40.52405167	 37.53243256	 32.72237015	 41.71808624	 37.34980392	         -19	          21
 0.10000	 33.55801392	 41.98932266	 37.15618515	 34.96627808	 41.57404327	 36.85046387	         -20	          22
 0.10000	 35.71675873	 41.09668350	 36.71791458	 36.59301376	 39.88311386	 36.62850189	         -21	          23
 0.10000	 37.17161179	 39.20054245	 36.54363251	 38.08950043	 38.02251816	 36.40989685	         -22	          24
 0.10000	 38.84039307	 37.57429504	 36.20289612	 40.22954941	 37.34526443	 35.68752670	         -23	          25
 0.10000	 41.08567047	 37.26228333	 35.42806244	 42.55017853	 37.33757782	 35.11641693	         -24	          26
 0.10000	 43.35033035	 37.23932648	 34.71985245	 44.41036606	 36.85219193	 33.73285294	         -25	          27
 0.10000	 45.20809555	 36.73242950	 33.33708191	 46.64695740	 36.68821716	 32.91807175	         -26	          28
 0.10000	 47.53718567	 36.72930145	 33.03278351	 48.79418945	 36.90744781	 33.83011627	         -27	          29
