 5.30000	   10000
 5.30010	    1689
 5.30020	    1304
 5.30030	    1144
 5.30040	    1054
 5.30050	     992
 5.30060	     962
 5.30070	     926
 5.30080	     889
 5.30090	     865
 5.30100	     850
 5.30110	     836
 5.30120	     823
 5.30130	     816
 5.30140	     809
 5.30150	     798
 5.30160	     786
 5.30170	     776
 5.30180	     770
 5.30190	     765
 5.30200	     761
 5.30210	     756
 5.30220	     750
 5.30230	     742
 5.30240	     739
 5.30250	     737
 5.30260	     735
 5.30270	     734
 5.30280	     730
 5.30290	     727
 5.30300	     725
 5.30310	     721
 5.30320	     716
 5.30330	     716
 5.30340	     715
 5.30350	     714
 5.30360	     712
 5.30370	     710
 5.30380	     708
 5.30390	     703
 5.30400	     698
 5.30410	     694
 5.30420	     694
 5.30430	     694
 5.30440	     693
 5.30450	     691
 5.30460	     691
 5.30470	     690
 5.30480	     688
 5.30490	     686
 5.30500	     685
 5.30510	     683
 5.30520	     681
 5.30530	     678
 5.30540	     673
 5.30550	     671
 5.30560	     670
 5.30570	     669
 5.30580	     666
 5.30590	     664
 5.30600	     662
 5.30610	     660
 5.30620	     658
 5.30630	     657
 5.30640	     655
 5.30650	     655
 5.30660	     653
 5.30670	     652
 5.30680	     649
 5.30690	     647
 5.30700	     645
 5.30710	     644
 5.30720	     643
 5.30730	     643
 5.30740	     642
 5.30750	     640
 5.30760	     640
 5.30770	     640
 5.30780	     639
 5.30790	     637
 5.30800	     637
 5.30810	     635
 5.30820	     633
 5.30830	     633
 5.30840	     633
 5.30850	     630
 5.30860	     628
 5.30870	     626
 5.30880	     626
 5.30890	     624
 5.30900	     623
 5.30910	     622
 5.30920	     622
 5.30930	     622
 5.30940	     620
 5.30950	     619
 5.30960	     618
 5.30970	     618
 5.30980	     617
 5.30990	     616
 5.31000	     616
 5.31010	     616
 5.31020	     616
 5.31030	     615
 5.31040	     615
 5.31050	     614
 5.31060	     614
 5.31070	     614
 5.31080	     613
 5.31090	     612
 5.31100	     612
 5.31110	     612
 5.31120	     612
 5.31130	     612
 5.31140	     611
 5.31150	     611
 5.31160	     611
 5.31170	     609
 5.31180	     609
 5.31190	     609
 5.31200	     609
 5.31210	     609
 5.31220	     609
 5.31230	     607
 5.31240	     606
 5.31250	     605
 5.31260	     605
 5.31270	     603
 5.31280	     603
 5.31290	     603
 5.31300	     603
 5.31310	     603
 5.31320	     603
 5.31330	     603
 5.31340	     602
 5.31350	     602
 5.31360	     601
 5.31370	     601
 5.31380	     601
 5.31390	     601
 5.31400	     601
 5.31410	     600
 5.31420	     600
 5.31430	     600
 5.31440	     599
 5.31450	     599
 5.31460	     599
 5.31470	     599
 5.31480	     599
 5.31490	     599
 5.31500	     599
 5.31510	     599
 5.31520	     599
 5.31530	     598
 5.31540	     598
 5.31550	     598
 5.31560	     597
 5.31570	     596
 5.31580	     596
 5.31590	     596
 5.31600	     596
 5.31610	     596
 5.31620	     596
 5.31630	     596
 5.31640	     596
 5.31650	     596
 5.31660	     595
 5.31670	     595
 5.31680	     595
 5.31690	     595
 5.31700	     595
 5.31710	     595
 5.31720	     595
 5.31730	     594
 5.31740	     594
 5.31750	     594
 5.31760	     594
 5.31770	     594
 5.31780	     594
 5.31790	     594
 5.31800	     594
 5.31810	     594
 5.31820	     594
 5.31830	     594
 5.31840	     593
 5.31850	     593
 5.31860	     592
 5.31870	     592
 5.31880	     592
 5.31890	     592
 5.31900	     592
 5.31910	     592
 5.31920	     591
 5.31930	     591
 5.31940	     591
 5.31950	     591
 5.31960	     591
 5.31970	     591
 5.31980	     591
 5.31990	     590
 5.32000	     590
 5.32010	     590
 5.32020	     590
 5.32030	     590
 5.32040	     589
 5.32050	     589
 5.32060	     589
 5.32070	     589
 5.32080	     589
 5.32090	     589
 5.32100	     589
 5.32110	     589
 5.32120	     589
 5.32130	     589
 5.32140	     589
 5.32150	     589
 5.32160	     589
 5.32170	     589
 5.32180	     589
 5.32190	     589
 5.32200	     589
 5.32210	     589
 5.32220	     589
 5.32230	     589
 5.32240	     589
 5.32250	     589
 5.32260	     589
 5.32270	     588
 5.32280	     587
 5.32290	     587
 5.32300	     587
 5.32310	     587
 5.32320	     586
 5.32330	     586
 5.32340	     585
 5.32350	     585
 5.32360	     585
 5.32370	     585
 5.32380	     585
 5.32390	     585
 5.32400	     585
 5.32410	     585
 5.32420	     584
 5.32430	     584
 5.32440	     584
 5.32450	     584
 5.32460	     584
 5.32470	     584
 5.32480	     584
 5.32490	     584
 5.32500	     583
 5.32510	     583
 5.32520	     583
