 1.10000	155.33872986	168.00129700	166.02693176	154.39111328	168.96398926	166.67892456	           0	           2
 1.10000	154.07125854	169.80232239	166.74670410	154.16781616	171.21249390	166.24499512	          -1	           3
 1.10000	154.47865295	171.85585022	165.69844055	155.33450317	172.23271179	164.52601624	          -2	           4
 1.10000	155.94631958	172.60008240	163.97915649	157.11566162	173.32876587	163.38768005	          -3	           5
 1.10000	157.78771973	173.62922668	162.87255859	158.82693481	173.89399719	161.82493591	          -4	           6
 1.10000	159.46221924	174.07058716	161.21492004	160.53842163	174.40164185	160.22512817	          -5	           7
 1.10000	161.13325500	174.41564941	159.55180359	161.98303223	174.24658203	158.32807922	          -6	           8
 1.10000	162.45802307	173.73085022	157.76538086	162.92259216	172.35856628	157.37863159	          -7	           9
 1.10000	163.37283325	171.67254639	157.01153564	164.30841064	170.74313354	156.29794312	          -8	          10
 1.10000	164.88513184	170.18936157	155.88716125	165.81741333	169.30815125	155.11071777	          -9	          11
 1.10000	166.58755493	168.84548950	155.07757568	167.87347412	168.45956421	155.74536133	         -10	          12
 1.10000	168.54296875	168.02713013	156.16061401	169.40333557	167.06712341	156.92605591	         -11	          13
 1.10000	169.92636108	166.58914185	157.47837830	170.75489807	165.92201233	158.53485107	         -12	          14
 1.10000	171.23773193	165.58398438	159.21304321	171.97320557	165.06053162	160.41026306	         -13	          15
 1.10000	172.48994446	165.09051514	161.14547729	173.38624573	165.62492371	162.22254944	         -14	          16
 1.10000	173.69105530	166.26852417	162.77220154	173.52223206	167.67451477	163.26654053	         -15	          17
 1.10000	173.99435425	168.39408875	163.52917480	175.34912109	169.03672791	163.56527710	         -16	          18
 1.10000	176.14210510	169.17787170	163.96644592	177.19662476	168.95016479	165.00848389	         -17	          19
 1.10000	177.57954407	168.39913940	165.60806274	177.43774414	167.09393311	166.33334351	         -18	          20
 1.10000	177.66230774	166.23327637	166.46955872	178.24794006	164.90748596	166.08364868	         -19	          21
 1.10000	178.87046814	164.30749512	165.83460999	180.24645996	163.87564087	165.42268372	         -20	          22
 1.10000	180.88687134	163.45150757	164.95431519	181.66937256	162.76512146	163.87449646	         -21	          23
 1.10000	181.75848389	162.01397705	163.38775635	181.17808533	160.66186523	163.09851074	         -22	          24
 1.10000	180.86663818	159.84539795	162.88815308	180.25628662	158.50863647	162.59088135	         -23	          25
 1.10000	180.04637146	157.66116333	162.37901306	180.02584839	156.21733093	161.97592163	         -24	          26
 1.10000	179.72761536	155.38870239	161.79849243	178.87097168	154.16835022	161.64208984	         -25	          27
 1.10000	178.24481201	153.53918457	161.50399780	177.02067566	152.72860718	161.20037842	         -26	          28
 1.10000	176.23846436	152.28849792	161.15531921	174.91226196	151.60482788	161.30429077	         -27	          29
 1.10000	174.01873779	151.54382324	161.38558960	172.66020203	152.16050720	161.53825378	         -28	          30
 1.10000	171.76376343	152.08604431	161.55145264	170.45578003	151.36813354	161.39878845	         -29	          31
 1.10000	169.73680115	150.83161926	161.46792603	168.87820435	149.63323975	161.74433899	         -30	          32
 1.10000	168.10801697	149.35806274	162.11953735	166.98799133	149.75169373	163.03628540	         -31	          33
 1.10000	166.12635803	150.01107788	163.03155518	165.00657654	150.51268005	162.16882324	         -32	          34
 1.10000	164.40676880	150.51542664	161.49804688	163.92634583	149.95004272	160.19445801	         -33	          35
 1.10000	163.24263000	149.94467163	159.60939026	161.84696960	150.36468506	159.25515747	         -34	          36
 1.10000	161.11085510	150.82000732	159.00915527	160.22341919	151.96987915	158.63482666	         -35	          37
 1.10000	159.42208862	152.37911987	158.64653015	157.99072266	152.45594788	159.08819580	         -36	          38
 1.10000	157.13186646	152.68951416	159.22052002	155.77877808	153.33248901	159.14634705	         -37	          39
 1.10000	154.99150085	153.46746826	159.56071472	154.15916443	153.24174500	160.78790283	         -38	          40
 1.10000	153.53616333	153.09921265	161.42126465	152.36448669	152.82220459	162.31578064	         -39	          41
 1.10000	151.86932373	152.49833679	162.99371338	151.61575317	151.68463135	164.22796631	         -40	          42
 1.10000	150.95559692	151.50392151	164.81221008	149.51585388	151.86749268	165.02392578	         -41	          43
 1.10000	148.81329346	151.81884766	165.58401489	148.17980957	151.41983032	166.88365173	         -42	          44
 1.10000	147.83767700	151.13510132	167.66548157	147.43917847	150.50271606	168.96575928	         -43	          45
 1.10000	147.20732117	150.30773926	169.81278992	146.97004700	150.37037659	171.29241943	         -44	          46
 1.10000	146.51773071	150.12527466	172.03051758	145.44692993	149.47854614	172.85798645	         -45	          47
 1.10000	144.81599426	148.83795166	172.89215088	144.22026062	147.69274902	172.12847900	         -46	          48
 1.10000	143.67704773	147.26983643	171.54940796	142.69937134	147.15725708	170.41769409	         -47	          49
 1.10000	142.17938232	146.95883179	169.71115112	141.51382446	146.53334045	168.43637085	         -48	          50
 1.10000	138.64675903	145.52078247	167.31973267	137.25042725	145.48558044	166.77374268	         -50	          52
 1.10000	136.63406372	145.51354980	166.11940002	136.18121338	145.63619995	164.69500732	         -51	          53
 1.10000	135.91244507	145.85397339	163.86489868	135.66134644	146.33825684	162.46795654	         -52	          54
 1.10000	135.29179382	146.97418213	161.95034790	134.52621460	148.26324463	161.91934204	         -53	          55
 1.10000	134.14718628	149.07385254	161.83276367	133.61109924	150.46646118	161.68582153	         -54	          56
 1.10000	133.43197632	151.34191895	161.78300476	133.35987854	152.76663208	162.24488831	         -55	          57
 1.10000	133.50755310	153.61553955	162.50135803	134.01928711	154.94740295	162.96292114	         -56	          58
 1.10000	134.58587646	155.63996887	163.05335999	135.88546753	156.34580994	162.80413818	         -57	          59
 1.10000	136.46646118	157.01968384	162.93679810	137.00210571	158.29071045	163.52590942	         -58	          60
 1.10000	137.23649597	159.07029724	163.90902710	137.19725037	160.35348511	164.68463135	         -59	          61
 1.10000	137.76773071	161.01492310	164.90093994	139.17575073	161.48016357	164.67556763	         -60	          62
 1.10000	140.05447388	161.35548401	164.52728271	141.21865845	160.46105957	164.21997070	         -61	          63
 1.10000	141.71105957	159.72222900	164.07412720	141.97262573	158.25024414	163.95411682	         -62	          64
 1.10000	142.19393921	157.39620972	163.77789307	142.68405151	156.04240417	163.35777283	         -63	          65
 1.10000	142.54106140	155.20455933	163.06265259	141.62014771	154.09283447	162.65570068	         -64	          66
 1.10000	141.21768188	153.45935059	162.15945435	140.60974121	152.73301697	160.99649048	         -65	          67
 1.10000	140.78387451	152.02255249	160.47265625	141.82905579	150.96458435	160.27885437	         -66	          68
 1.10000	142.51898193	150.43139648	160.05871582	143.82882690	149.81054688	159.67457581	         -67	          69
 1.10000	144.60527039	149.41979980	159.44494629	145.88204956	148.72654724	159.07356262	         -68	          70
 1.10000	146.71600342	148.52713013	158.80273438	148.13424683	148.63940430	158.32835388	         -69	          71
 1.10000	148.92532349	148.43948364	157.94969177	149.89950562	147.64218140	157.13432312	         -70	          72
 1.10000	150.78587341	147.59375000	156.98712158	152.09951782	148.11274719	157.49185181	         -71	          73
 1.10000	152.70642090	148.77696228	157.47723389	152.98657227	150.18977356	157.05873108	         -72	          74
 1.10000	153.23155212	151.00605774	156.77026367	153.58541870	152.36044312	156.23170471	         -73	          75
 1.10000	153.93273926	152.99111938	155.69212341	154.56961060	153.66488647	154.51310730	         -74	          76
 1.10000	155.24201965	153.81808472	153.93519592	156.64907837	153.51507568	153.51324463	         -75	          77
 1.10000	157.17025757	153.46165466	152.78182983	157.19705200	153.46972656	151.28231812	         -76	          78
 1.10000	157.27714539	153.74717712	150.43063354	157.31974792	154.60836792	149.20373535	         -77	          79
 1.10000	157.47523499	155.20251465	148.54722595	157.97947693	156.32203674	147.68653870	         -78	          80
 1.10000	158.04177856	157.01138306	147.11309814	157.76699829	158.13302612	146.15669250	         -79	          81
 1.10000	157.63708496	158.81526184	145.58596802	157.49989319	159.94169617	144.60563660	         -80	          82
 1.10000	157.12895203	160.64376831	144.18331909	156.19641113	161.80230713	143.98939514	         -81	          83
 1.10000	155.50106812	162.02754211	143.46464539	154.61468506	161.41818237	142.41929626	         -82	          84
 1.10000	154.18023682	161.06329346	141.71572876	153.61482239	160.42724609	140.48059082	         -83	          85
 1.10000	153.74008179	159.83197021	139.81744385	154.72799683	158.80575562	139.34768677	         -84	          86
 1.10000	154.97463989	158.35710144	138.60772705	154.78930664	158.18890381	137.12890625	         -85	          87
 1.10000	154.60067749	157.96533203	136.27816772	154.05892944	157.58207703	134.93319702	         -86	          88
 1.10000	153.77806091	157.07197571	134.24760437	153.43215942	155.82859802	133.48362732	         -87	          89
 1.10000	153.13319397	155.20535278	132.90803528	152.42488098	154.41235352	131.85029602	         -88	          90
 1.10000	152.36447144	153.75192261	131.24241638	152.83345032	152.55563354	130.46876526	         -89	          91
